Date,Time,Temp,CO2,Noise,Brightness,Relative-humidity,Motion,Nr-People,Lights-on/off,External-noise,Internal-noise,Door-open,Nr-Windows,Lecture,Nr-Computers,Weekday,Vents-on/off
2017-09-09,04:33,23.8667439873,484,39.7258821753,,31.4125259431,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,04:38,23.8667439873,484,39.7258821753,,31.4125259431,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,04:43,23.8868880479,482,39.7258821753,,31.4247344647,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,04:48,23.8667439873,481,39.7258821753,,31.4735685508,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,04:53,23.8667439873,480,39.7258821753,,31.4979855939,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,04:58,23.8667439873,479,39.7258821753,,31.4735685508,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:03,23.8667439873,478,40.1312223234,,31.522402637,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:08,23.8667439873,477,39.7258821753,,31.522402637,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:13,23.8667439873,476,39.7258821753,,31.5407154194,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:18,23.856671957,475,39.7258821753,,31.5895495056,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:23,23.856671957,474,39.7258821753,,31.5895495056,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:28,23.8667439873,473,39.7258821753,,31.6139665487,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:33,23.856671957,472,39.7258821753,,31.6444878525,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:38,23.856671957,470,40.1312223234,,31.6444878525,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:43,23.856671957,470,40.1312223234,,31.6689048956,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:48,23.856671957,468,39.7258821753,,31.6689048956,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:53,23.8365278965,468,40.1312223234,,31.6933219387,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,05:58,23.8365278965,467,40.1312223234,,31.7360517641,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,06:03,23.856671957,466,40.1312223234,0.36,31.7360517641,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,06:08,23.8365278965,466,39.7258821753,0.54,31.7848858503,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,06:13,23.856671957,464,39.7258821753,0.54,31.7848858503,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,06:18,23.856671957,463,39.7258821753,0.54,31.8093028934,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,06:23,23.8365278965,462,39.7258821753,0.9,31.7970943719,0,0,Off,VeryLow,VeryLow,No,1,No,0,0,Off
2017-09-09,06:28,23.8365278965,461,39.7258821753,0.9,31.821511415,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,06:33,23.8365278965,460,39.7258821753,1.44,31.8459284581,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,06:38,23.8365278965,459,39.7258821753,1.26,31.8459284581,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,06:43,23.8365278965,458,40.1312223234,1.26,31.8703455012,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,06:48,23.8365278965,457,39.7258821753,1.44,31.8703455012,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,06:53,23.8365278965,456,39.7258821753,1.62,31.8947625443,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,06:58,23.8365278965,456,40.1312223234,1.62,31.8947625443,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:03,23.8365278965,454,39.7258821753,1.62,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:08,23.8365278965,454,40.1312223234,1.98,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:13,23.8365278965,453,39.7258821753,2.16,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:18,23.8365278965,452,39.7258821753,2.16,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:23,23.8365278965,451,39.7258821753,2.34,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:28,23.8365278965,450,40.1312223234,2.52,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:33,23.8365278965,449,39.7258821753,2.52,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:38,23.8264558662,448,39.7258821753,2.16,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:43,23.8365278965,447,39.7258821753,2.34,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:48,23.8365278965,447,39.7258821753,2.7,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:53,23.8163838359,445,39.7258821753,3.42,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,07:58,23.8365278965,444,39.7258821753,2.88,32.0168477597,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:03,23.8264558662,443,39.7258821753,2.7,32.0168477597,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:08,23.8264558662,442,39.7258821753,2.7,32.0168477597,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:13,23.8264558662,441,39.7258821753,2.88,32.0412648028,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:18,23.8264558662,440,39.7258821753,3.96,32.0412648028,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:23,23.8264558662,439,40.1312223234,3.42,32.0412648028,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:28,23.8264558662,438,39.7258821753,3.42,32.0412648028,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:33,23.8264558662,437,39.7258821753,3.06,32.0412648028,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:38,23.8264558662,437,39.7258821753,2.7,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:43,23.8365278965,437,39.7258821753,2.7,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:48,23.8264558662,436,39.7258821753,4.5,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:53,23.8264558662,435,39.7258821753,4.14,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,08:58,23.8264558662,435,39.7258821753,4.14,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:03,23.8264558662,434,39.7258821753,4.14,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:08,23.8264558662,433,39.7258821753,4.5,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:13,23.8264558662,432,40.1312223234,5.22,32.090098889,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:18,23.8264558662,432,40.1312223234,5.76,32.090098889,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:23,23.8163838359,432,39.7258821753,10.44,32.090098889,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:28,23.8264558662,431,39.7258821753,5.22,32.090098889,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:33,23.8264558662,430,39.7258821753,7.2,32.1145159321,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:39,23.8163838359,430,39.7258821753,5.94,32.1145159321,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:44,23.8264558662,430,39.7258821753,6.3,32.1389329752,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:49,23.8264558662,429,39.7258821753,7.74,32.1389329752,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:54,23.8365278965,429,39.7258821753,7.2,32.1267244537,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,09:59,23.8365278965,428,39.7258821753,12.06,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:04,23.8365278965,428,39.7258821753,17.28,32.1267244537,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:14,23.8365278965,427,40.1312223234,7.92,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:19,23.8365278965,426,40.1312223234,9.36,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:24,23.856671957,426,39.7258821753,17.46,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:29,23.8365278965,426,39.7258821753,14.58,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:34,23.856671957,425,39.7258821753,14.22,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:39,23.856671957,425,39.7258821753,11.52,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:44,23.8365278965,425,40.1312223234,8.82,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:49,23.856671957,425,39.7258821753,8.28,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:54,23.856671957,425,39.7258821753,5.58,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,10:59,23.856671957,425,39.7258821753,5.58,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:04,23.8667439873,425,39.3048798976,8.64,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:09,,425,31.6477618047,10.26,,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:14,23.856671957,425,39.7258821753,12.06,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:19,23.856671957,424,39.7258821753,8.46,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:24,23.856671957,425,39.7258821753,8.46,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:29,23.856671957,425,40.1312223234,9.18,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:34,23.8667439873,425,39.7258821753,8.46,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:39,23.8667439873,425,39.7258821753,7.56,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:44,23.8667439873,425,39.7258821753,6.66,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:49,23.856671957,426,39.7258821753,6.3,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:54,23.8667439873,426,39.7258821753,6.66,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,11:59,23.8868880479,426,39.7258821753,7.38,32.1938713222,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:04,23.8667439873,426,40.1312223234,7.38,32.1938713222,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:09,23.8667439873,426,39.7258821753,6.66,32.1938713222,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:14,23.8667439873,426,39.7258821753,6.48,32.1938713222,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:19,23.8667439873,427,39.7258821753,6.84,32.1938713222,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:24,23.8868880479,427,39.7258821753,7.02,32.2243926261,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:29,23.8667439873,427,39.7258821753,6.84,32.2243926261,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:34,23.8868880479,427,39.7258821753,7.02,32.2243926261,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:39,23.8868880479,427,39.7258821753,7.56,32.2243926261,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:44,23.8868880479,427,39.7258821753,7.02,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:49,23.8667439873,427,39.7258821753,7.02,32.2243926261,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:54,23.8868880479,426,39.7258821753,7.02,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,12:59,23.8868880479,426,63.9551072649,7.56,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:04,23.8868880479,426,40.1312223234,7.38,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:09,23.8868880479,426,40.1312223234,7.38,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:14,23.8868880479,426,39.7258821753,10.08,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:19,23.8868880479,426,39.7258821753,9.9,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:24,23.8667439873,426,39.7258821753,13.32,32.2488096691,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:29,23.8868880479,426,39.7258821753,12.6,32.2243926261,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:34,23.8868880479,425,39.7258821753,12.96,32.1938713222,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:39,23.8868880479,425,39.7258821753,12.06,32.1694542791,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:44,23.8868880479,425,39.7258821753,12.24,32.145037236,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:49,23.8969600781,425,39.7258821753,10.62,32.1267244537,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:54,23.8969600781,425,40.1312223234,8.46,32.1267244537,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,13:59,23.9070321084,425,39.7258821753,9.36,32.1145159321,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:04,23.8969600781,425,39.7258821753,7.38,32.090098889,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:09,23.8969600781,425,39.7258821753,6.3,32.090098889,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:14,23.8969600781,425,39.7258821753,9.54,32.0656818459,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:19,23.9070321084,425,39.7258821753,8.82,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:24,23.9070321084,425,39.7258821753,5.4,31.9802221951,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:29,23.9070321084,424,39.7258821753,5.58,31.9802221951,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:39,23.9070321084,424,39.7258821753,5.58,31.9374923697,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:44,23.9070321084,424,39.7258821753,7.92,31.9069710658,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:49,23.9070321084,424,39.7258821753,6.12,31.8825540227,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:54,23.9070321084,424,39.7258821753,6.3,31.9069710658,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,14:59,23.9070321084,424,39.7258821753,5.94,31.8825540227,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:04,23.9070321084,424,39.7258821753,4.86,31.8825540227,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:09,23.9070321084,423,39.7258821753,4.5,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:14,23.927176169,423,39.7258821753,4.14,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:19,23.9070321084,423,39.7258821753,3.78,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:24,23.9070321084,422,39.7258821753,4.14,31.8337199365,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:29,23.9070321084,422,39.7258821753,4.5,31.8337199365,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:34,23.927176169,422,39.7258821753,4.14,31.8337199365,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:39,23.9070321084,421,39.7258821753,3.96,31.7848858503,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:44,23.9070321084,421,39.7258821753,3.78,31.7848858503,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:49,23.9070321084,420,39.7258821753,6.3,31.8093028934,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:54,23.9070321084,421,39.7258821753,4.14,31.8093028934,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,15:59,23.927176169,421,41.2630734944,3.6,31.8337199365,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:04,23.9070321084,421,39.7258821753,3.96,31.8093028934,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:09,23.9070321084,420,39.7258821753,14.76,31.8337199365,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:14,23.9070321084,420,39.7258821753,16.38,31.8093028934,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:19,23.9070321084,420,39.7258821753,16.56,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:24,23.9070321084,420,39.7258821753,16.56,31.8337199365,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:29,23.9070321084,420,40.1312223234,15.66,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:34,23.9070321084,420,39.7258821753,10.98,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:39,23.9372481992,420,39.7258821753,5.4,31.8703455012,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:44,23.9372481992,420,39.7258821753,17.28,31.8703455012,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:49,23.927176169,420,39.7258821753,17.46,31.8825540227,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:54,23.9372481992,420,39.7258821753,9.72,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,16:59,23.927176169,420,39.7258821753,3.6,31.8825540227,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:04,23.9372481992,420,39.7258821753,14.58,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:09,23.9473202295,420,39.7258821753,19.26,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:14,23.9473202295,420,39.7258821753,20.7,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:19,23.9674642901,420,39.7258821753,21.96,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:24,23.9674642901,420,39.7258821753,22.14,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:29,23.9674642901,420,39.7258821753,22.14,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:34,23.9775363204,420,39.7258821753,20.7,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:39,23.9775363204,420,39.7258821753,18,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:44,23.9775363204,420,39.7258821753,2.52,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:49,23.9775363204,420,39.7258821753,2.52,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:54,23.9775363204,421,39.7258821753,2.34,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,17:59,23.9775363204,420,39.7258821753,2.34,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:05,23.9775363204,421,40.1312223234,2.52,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:10,23.9775363204,420,39.7258821753,4.86,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:15,23.9775363204,421,39.7258821753,2.88,32.0290562813,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:20,23.9775363204,421,39.7258821753,7.38,32.0290562813,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:25,23.9674642901,421,39.7258821753,6.48,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:30,23.9674642901,421,39.7258821753,6.3,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:35,23.9674642901,421,39.7258821753,5.94,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:40,23.9674642901,421,40.1312223234,5.58,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:45,23.9674642901,421,39.7258821753,4.86,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:50,23.9674642901,420,39.7258821753,4.32,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,18:55,23.9674642901,420,39.7258821753,3.78,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:00,23.9674642901,420,39.7258821753,3.06,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:05,23.9473202295,420,40.1312223234,1.62,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:10,23.9775363204,420,39.7258821753,2.34,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:15,23.9674642901,420,39.7258821753,1.98,32.0290562813,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:20,23.9674642901,420,39.7258821753,1.62,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:25,23.9674642901,420,39.7258821753,1.26,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:30,23.9674642901,420,39.7258821753,1.08,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:35,23.9473202295,420,40.1312223234,0.54,32.0290562813,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:40,23.9473202295,420,39.7258821753,,32.0534733244,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:45,23.9674642901,420,39.7258821753,,32.0290562813,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:50,23.9473202295,420,39.7258821753,,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,19:55,23.9372481992,420,39.7258821753,,32.0168477597,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:00,23.9473202295,420,39.7258821753,,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:05,23.9473202295,420,39.7258821753,,32.0046392382,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:10,23.9473202295,420,39.7258821753,,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:15,23.9473202295,420,39.7258821753,,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:20,23.9372481992,419,39.7258821753,,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:25,23.9372481992,419,39.7258821753,,31.9924307166,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:30,23.9473202295,419,39.7258821753,,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:35,23.9372481992,419,39.7258821753,,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:40,23.9473202295,419,40.1312223234,,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:45,23.9372481992,419,39.7258821753,,31.9680136735,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:50,23.927176169,419,39.7258821753,,31.9374923697,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,20:55,23.927176169,419,39.7258821753,,31.9374923697,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,21:00,23.9372481992,419,39.7258821753,,31.9435966304,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,21:05,23.9372481992,419,39.7258821753,,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,21:10,23.927176169,418,39.7258821753,,31.9069710658,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,21:15,23.9372481992,418,40.1312223234,,31.9252838481,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,21:20,23.927176169,418,39.7258821753,,31.8825540227,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
2017-09-09,21:25,23.927176169,418,39.7258821753,,31.8581369796,0,0,Off,VeryLow,VeryLow,No,1,No,0,1,Off
